store_id,product_id,quantity_on_hand,reorder_point,target_stock,snapshot_date
5,100,32,24,62,2025-12-31
5,101,31,14,40,2025-12-31
5,102,14,18,45,2025-12-31
5,103,48,15,36,2025-12-31
5,104,0,20,31,2025-12-31
5,105,27,19,72,2025-12-31
5,106,28,12,54,2025-12-31
5,107,50,8,50,2025-12-31
5,108,34,24,44,2025-12-31
5,109,17,18,21,2025-12-31
5,110,9,20,63,2025-12-31
5,111,21,8,30,2025-12-31
5,112,36,8,34,2025-12-31
5,113,35,8,52,2025-12-31
5,114,31,8,17,2025-12-31
5,115,22,17,68,2025-12-31
5,116,31,12,30,2025-12-31
5,117,52,17,39,2025-12-31
5,118,15,9,58,2025-12-31
5,119,35,14,75,2025-12-31
5,120,64,21,51,2025-12-31
5,121,44,25,53,2025-12-31
5,122,26,13,77,2025-12-31
5,123,46,16,44,2025-12-31
5,124,21,13,49,2025-12-31
5,125,35,8,68,2025-12-31
5,126,62,15,78,2025-12-31
5,127,69,11,26,2025-12-31
5,128,4,23,67,2025-12-31
5,129,47,17,31,2025-12-31
5,130,70,15,57,2025-12-31
5,131,25,17,39,2025-12-31
5,132,39,9,50,2025-12-31
5,133,62,18,53,2025-12-31
5,134,26,11,32,2025-12-31
5,135,43,10,17,2025-12-31
5,136,33,9,61,2025-12-31
5,137,0,25,39,2025-12-31
5,138,41,19,69,2025-12-31
5,139,31,11,66,2025-12-31
5,140,51,8,59,2025-12-31
5,141,72,17,48,2025-12-31
5,142,47,13,27,2025-12-31
5,143,28,23,72,2025-12-31
5,144,43,11,44,2025-12-31
5,145,38,20,39,2025-12-31
5,146,53,19,66,2025-12-31
5,147,9,20,24,2025-12-31
5,148,14,20,70,2025-12-31
5,149,0,16,67,2025-12-31
5,150,45,11,21,2025-12-31
5,151,34,11,47,2025-12-31
5,152,23,23,75,2025-12-31
5,153,21,11,74,2025-12-31
5,154,24,25,67,2025-12-31
5,155,18,21,40,2025-12-31
5,156,29,22,80,2025-12-31
5,157,26,12,28,2025-12-31
5,158,60,25,76,2025-12-31
5,159,40,24,46,2025-12-31
5,160,20,14,37,2025-12-31
5,161,24,13,69,2025-12-31
5,162,56,8,47,2025-12-31
5,163,43,19,23,2025-12-31
5,164,40,19,20,2025-12-31
5,165,47,9,77,2025-12-31
5,166,63,9,19,2025-12-31
5,167,13,20,15,2025-12-31
5,168,21,13,70,2025-12-31
5,169,3,9,71,2025-12-31
5,170,43,15,75,2025-12-31
5,171,28,15,48,2025-12-31
5,172,22,18,60,2025-12-31
5,173,21,24,39,2025-12-31
5,174,47,24,77,2025-12-31
5,175,32,21,69,2025-12-31
5,176,25,9,79,2025-12-31
5,177,57,17,31,2025-12-31
5,178,16,24,15,2025-12-31
5,179,12,12,50,2025-12-31
5,180,81,19,36,2025-12-31
6,1,28,14,24,2025-12-31
6,2,25,16,40,2025-12-31
6,3,21,23,38,2025-12-31
6,4,32,22,67,2025-12-31
6,5,49,17,26,2025-12-31
6,6,48,25,15,2025-12-31
6,7,44,24,32,2025-12-31
6,8,29,10,48,2025-12-31
6,9,8,25,15,2025-12-31
6,10,40,11,53,2025-12-31
6,11,62,14,76,2025-12-31
6,12,54,20,79,2025-12-31
6,13,31,14,28,2025-12-31
6,14,49,24,59,2025-12-31
6,15,28,23,24,2025-12-31
6,16,34,23,38,2025-12-31
6,17,12,15,66,2025-12-31
6,18,29,12,76,2025-12-31
6,19,37,22,37,2025-12-31
6,20,31,8,33,2025-12-31
6,21,48,15,19,2025-12-31
6,22,68,10,75,2025-12-31
6,23,58,15,55,2025-12-31
6,24,29,8,19,2025-12-31
6,25,21,13,76,2025-12-31
6,26,23,11,72,2025-12-31
6,27,17,14,45,2025-12-31
6,28,35,8,72,2025-12-31
6,29,42,12,63,2025-12-31
6,30,38,19,28,2025-12-31
6,31,38,24,55,2025-12-31
6,32,37,25,49,2025-12-31
6,33,32,24,64,2025-12-31
6,34,21,16,28,2025-12-31
6,35,66,24,59,2025-12-31
6,36,53,18,64,2025-12-31
6,37,18,22,65,2025-12-31
6,38,18,20,63,2025-12-31
6,39,24,22,28,2025-12-31
6,40,35,24,42,2025-12-31
6,41,57,15,63,2025-12-31
6,42,53,22,80,2025-12-31
6,43,54,22,53,2025-12-31
6,44,54,19,15,2025-12-31
6,45,54,14,40,2025-12-31
6,46,48,23,65,2025-12-31
6,47,43,19,29,2025-12-31
6,48,32,24,55,2025-12-31
6,49,3,8,17,2025-12-31
6,50,32,9,34,2025-12-31
6,51,67,13,46,2025-12-31
6,52,25,20,38,2025-12-31
6,53,23,21,50,2025-12-31
6,54,53,14,31,2025-12-31
6,55,36,19,38,2025-12-31
6,56,26,19,15,2025-12-31
6,57,63,18,46,2025-12-31
6,58,46,9,22,2025-12-31
6,59,48,19,49,2025-12-31
6,60,24,22,16,2025-12-31
6,61,43,21,67,2025-12-31
6,62,41,9,16,2025-12-31
6,63,48,8,57,2025-12-31
6,64,55,24,79,2025-12-31
6,65,55,15,22,2025-12-31
6,66,38,10,58,2025-12-31
6,67,47,17,56,2025-12-31
6,68,14,9,54,2025-12-31
6,69,46,19,48,2025-12-31
6,70,47,17,42,2025-12-31
6,71,28,10,18,2025-12-31
6,72,21,18,28,2025-12-31
6,73,33,19,18,2025-12-31
6,74,13,16,47,2025-12-31
6,75,41,17,32,2025-12-31
6,76,40,10,71,2025-12-31
6,77,17,14,57,2025-12-31
6,78,35,23,28,2025-12-31
6,79,54,10,36,2025-12-31
6,80,54,24,20,2025-12-31
6,81,53,21,62,2025-12-31
6,82,32,13,63,2025-12-31
6,83,28,17,26,2025-12-31
6,84,27,10,37,2025-12-31
6,85,45,25,39,2025-12-31
6,86,77,12,74,2025-12-31
6,87,60,20,77,2025-12-31
6,88,63,16,39,2025-12-31
6,89,59,22,74,2025-12-31
6,90,5,14,74,2025-12-31
6,91,31,23,59,2025-12-31
6,92,27,11,76,2025-12-31
6,93,57,21,53,2025-12-31
6,94,65,18,62,2025-12-31
6,95,23,22,64,2025-12-31
6,96,35,25,35,2025-12-31
6,97,45,8,28,2025-12-31
6,98,26,8,38,2025-12-31
6,99,23,17,55,2025-12-31
6,100,22,8,63,2025-12-31
6,101,50,14,64,2025-12-31
6,102,18,10,80,2025-12-31
6,103,55,25,49,2025-12-31
6,104,36,13,47,2025-12-31
6,105,48,19,56,2025-12-31
6,106,62,19,44,2025-12-31
6,107,22,16,43,2025-12-31
6,108,20,13,53,2025-12-31
6,109,42,14,50,2025-12-31
6,110,16,10,18,2025-12-31
6,111,21,12,34,2025-12-31
6,112,32,16,61,2025-12-31
6,113,37,14,64,2025-12-31
6,114,12,18,40,2025-12-31
6,115,28,25,71,2025-12-31
6,116,45,21,60,2025-12-31
6,117,59,9,25,2025-12-31
6,118,0,13,65,2025-12-31
6,119,58,8,45,2025-12-31
6,120,50,11,62,2025-12-31
6,121,15,16,77,2025-12-31
6,122,8,14,47,2025-12-31
6,123,42,14,51,2025-12-31
6,124,27,14,75,2025-12-31
6,125,37,20,69,2025-12-31
6,126,50,11,40,2025-12-31
6,127,28,17,34,2025-12-31
6,128,37,13,49,2025-12-31
6,129,43,22,43,2025-12-31
6,130,50,13,60,2025-12-31
6,131,66,20,69,2025-12-31
6,132,65,22,63,2025-12-31
6,133,39,13,73,2025-12-31
6,134,30,24,51,2025-12-31
6,135,77,15,51,2025-12-31
6,136,46,18,71,2025-12-31
6,137,42,19,15,2025-12-31
6,138,15,22,45,2025-12-31
6,139,48,22,36,2025-12-31
6,140,21,12,78,2025-12-31
6,141,26,17,64,2025-12-31
6,142,11,20,50,2025-12-31
6,143,25,16,59,2025-12-31
6,144,36,14,68,2025-12-31
6,145,8,15,30,2025-12-31
6,146,18,24,31,2025-12-31
6,147,33,9,32,2025-12-31
6,148,12,15,70,2025-12-31
6,149,12,9,19,2025-12-31
6,150,20,10,22,2025-12-31
6,151,9,19,19,2025-12-31
6,152,46,18,73,2025-12-31
6,153,17,15,26,2025-12-31
6,154,48,24,35,2025-12-31
6,155,51,10,19,2025-12-31
6,156,13,21,71,2025-12-31
6,157,35,21,32,2025-12-31
6,158,26,18,52,2025-12-31
6,159,14,18,45,2025-12-31
6,160,29,16,61,2025-12-31
6,161,30,25,68,2025-12-31
6,162,47,17,79,2025-12-31
6,163,53,10,74,2025-12-31
6,164,15,22,27,2025-12-31
6,165,27,10,49,2025-12-31
6,166,44,15,67,2025-12-31
6,167,56,20,69,2025-12-31
6,168,0,15,58,2025-12-31
6,169,57,19,37,2025-12-31
6,170,31,9,18,2025-12-31
6,171,62,17,20,2025-12-31
6,172,27,17,48,2025-12-31
6,173,20,11,50,2025-12-31
6,174,35,17,78,2025-12-31
6,175,55,9,16,2025-12-31
6,176,35,18,19,2025-12-31
6,177,0,9,52,2025-12-31
6,178,47,21,67,2025-12-31
6,179,6,11,22,2025-12-31
6,180,17,15,66,2025-12-31
7,1,14,21,52,2025-12-31
7,2,1,10,26,2025-12-31
7,3,12,21,18,2025-12-31
7,4,17,24,57,2025-12-31
7,5,23,15,23,2025-12-31
7,6,34,25,74,2025-12-31
7,7,28,11,75,2025-12-31
7,8,8,17,61,2025-12-31
7,9,31,12,62,2025-12-31
7,10,52,14,55,2025-12-31
7,11,52,20,56,2025-12-31
7,12,37,19,79,2025-12-31
7,13,46,20,47,2025-12-31
7,14,51,22,53,2025-12-31
7,15,59,8,53,2025-12-31
7,16,65,15,73,2025-12-31
7,17,29,22,41,2025-12-31
7,18,30,19,39,2025-12-31
7,19,61,19,66,2025-12-31
7,20,63,21,46,2025-12-31
7,21,62,18,53,2025-12-31
7,22,0,12,23,2025-12-31
7,23,31,16,25,2025-12-31
7,24,0,13,26,2025-12-31
7,25,48,24,25,2025-12-31
7,26,36,24,35,2025-12-31
7,27,35,23,59,2025-12-31
7,28,32,22,64,2025-12-31
7,29,58,21,28,2025-12-31
7,30,29,24,67,2025-12-31
7,31,53,10,38,2025-12-31
7,32,44,25,56,2025-12-31
7,33,41,16,71,2025-12-31
7,34,43,24,56,2025-12-31
7,35,36,25,76,2025-12-31
7,36,15,12,57,2025-12-31
7,37,47,14,43,2025-12-31
7,38,47,21,68,2025-12-31
7,39,32,24,44,2025-12-31
7,40,48,13,62,2025-12-31
7,41,51,24,41,2025-12-31
7,42,11,22,80,2025-12-31
7,43,32,16,63,2025-12-31
7,44,27,19,65,2025-12-31
7,45,18,12,35,2025-12-31
7,46,40,23,61,2025-12-31
7,47,19,14,37,2025-12-31
7,48,27,15,66,2025-12-31
7,49,39,19,46,2025-12-31
7,50,41,25,76,2025-12-31
7,51,40,16,43,2025-12-31
7,52,75,16,51,2025-12-31
7,53,25,13,63,2025-12-31
7,54,39,13,18,2025-12-31
7,55,13,23,70,2025-12-31
7,56,43,14,26,2025-12-31
7,57,55,24,23,2025-12-31
7,58,56,15,26,2025-12-31
7,59,23,18,17,2025-12-31
7,60,29,14,67,2025-12-31
7,61,57,11,17,2025-12-31
7,62,33,9,71,2025-12-31
7,63,52,16,26,2025-12-31
7,64,17,12,75,2025-12-31
7,65,59,20,30,2025-12-31
7,66,53,23,58,2025-12-31
7,67,43,23,50,2025-12-31
7,68,20,11,65,2025-12-31
7,69,32,14,41,2025-12-31
7,70,37,24,29,2025-12-31
7,71,39,25,68,2025-12-31
7,72,33,21,37,2025-12-31
7,73,31,9,15,2025-12-31
7,74,38,8,65,2025-12-31
7,75,60,8,70,2025-12-31
7,76,0,23,29,2025-12-31
7,77,10,13,64,2025-12-31
7,78,7,15,73,2025-12-31
7,79,22,15,73,2025-12-31
7,80,3,17,42,2025-12-31
7,81,44,20,48,2025-12-31
7,82,36,19,38,2025-12-31
7,83,30,10,75,2025-12-31
7,84,22,18,51,2025-12-31
7,85,37,11,64,2025-12-31
7,86,38,18,58,2025-12-31
7,87,40,24,31,2025-12-31
7,88,21,24,35,2025-12-31
7,89,46,10,22,2025-12-31
7,90,8,25,59,2025-12-31
7,91,57,25,37,2025-12-31
7,92,0,10,52,2025-12-31
7,93,24,25,42,2025-12-31
7,94,13,18,49,2025-12-31
7,95,49,10,37,2025-12-31
7,96,8,21,49,2025-12-31
7,97,67,17,45,2025-12-31
7,98,7,8,68,2025-12-31
7,99,71,14,44,2025-12-31
7,100,43,13,43,2025-12-31
7,101,35,17,62,2025-12-31
7,102,42,20,22,2025-12-31
7,103,74,21,29,2025-12-31
7,104,51,16,44,2025-12-31
7,105,0,25,17,2025-12-31
7,106,56,22,70,2025-12-31
7,107,39,8,46,2025-12-31
7,108,5,20,75,2025-12-31
7,109,48,19,60,2025-12-31
7,110,13,22,27,2025-12-31
7,111,38,20,53,2025-12-31
7,112,39,9,38,2025-12-31
7,113,23,17,30,2025-12-31
7,114,46,15,68,2025-12-31
7,115,16,25,20,2025-12-31
7,116,38,22,78,2025-12-31
7,117,25,8,39,2025-12-31
7,118,31,15,29,2025-12-31
7,119,69,17,76,2025-12-31
7,120,37,8,33,2025-12-31
7,121,15,22,47,2025-12-31
7,122,32,9,20,2025-12-31
7,123,21,14,77,2025-12-31
7,124,35,21,18,2025-12-31
7,125,37,10,59,2025-12-31
7,126,36,21,20,2025-12-31
7,127,36,25,70,2025-12-31
7,128,25,21,34,2025-12-31
7,129,43,25,75,2025-12-31
7,130,54,23,42,2025-12-31
7,131,23,15,47,2025-12-31
7,132,33,17,38,2025-12-31
7,133,36,19,47,2025-12-31
7,134,57,16,53,2025-12-31
7,135,54,16,39,2025-12-31
7,136,21,13,22,2025-12-31
7,137,36,24,69,2025-12-31
7,138,8,12,20,2025-12-31
7,139,17,14,77,2025-12-31
7,140,35,13,80,2025-12-31
7,141,46,24,33,2025-12-31
7,142,52,20,60,2025-12-31
7,143,29,25,47,2025-12-31
7,144,10,11,59,2025-12-31
7,145,42,23,26,2025-12-31
7,146,31,19,65,2025-12-31
7,147,42,14,22,2025-12-31
7,148,37,23,48,2025-12-31
7,149,47,16,65,2025-12-31
7,150,46,12,18,2025-12-31
7,151,50,9,59,2025-12-31
7,152,26,16,66,2025-12-31
7,153,52,12,78,2025-12-31
7,154,25,22,42,2025-12-31
7,155,36,9,24,2025-12-31
7,156,68,19,18,2025-12-31
7,157,41,19,62,2025-12-31
7,158,14,17,64,2025-12-31
7,159,61,24,69,2025-12-31
7,160,53,17,54,2025-12-31
7,161,55,11,47,2025-12-31
7,162,38,17,45,2025-12-31
7,163,41,8,53,2025-12-31
7,164,30,19,23,2025-12-31
7,165,22,25,42,2025-12-31
7,166,62,17,75,2025-12-31
7,167,28,15,35,2025-12-31
7,168,26,23,72,2025-12-31
7,169,27,17,30,2025-12-31
7,170,68,22,29,2025-12-31
7,171,50,9,37,2025-12-31
7,172,28,14,49,2025-12-31
7,173,34,22,72,2025-12-31
7,174,44,15,66,2025-12-31
7,175,50,12,75,2025-12-31
7,176,6,19,31,2025-12-31
7,177,51,22,47,2025-12-31
7,178,31,23,44,2025-12-31
7,179,22,23,47,2025-12-31
7,180,27,19,63,2025-12-31
8,1,49,25,48,2025-12-31
8,2,66,21,63,2025-12-31
8,3,37,13,33,2025-12-31
8,4,45,19,74,2025-12-31
8,5,20,16,69,2025-12-31
8,6,43,23,61,2025-12-31
8,7,49,13,73,2025-12-31
8,8,8,17,57,2025-12-31
8,9,25,19,60,2025-12-31
8,10,49,12,54,2025-12-31
8,11,3,16,24,2025-12-31
8,12,28,9,47,2025-12-31
8,13,45,24,76,2025-12-31
8,14,4,16,51,2025-12-31
8,15,27,16,28,2025-12-31
8,16,35,13,71,2025-12-31
8,17,51,22,16,2025-12-31
8,18,11,18,42,2025-12-31
8,19,54,15,51,2025-12-31
8,20,40,15,49,2025-12-31
8,21,56,23,22,2025-12-31
8,22,55,25,43,2025-12-31
8,23,41,13,55,2025-12-31
8,24,43,17,61,2025-12-31
8,25,3,19,37,2025-12-31
8,26,10,22,58,2025-12-31
8,27,16,10,56,2025-12-31
8,28,28,16,20,2025-12-31
8,29,51,20,49,2025-12-31
8,30,2,21,66,2025-12-31
8,31,29,11,29,2025-12-31
8,32,11,16,66,2025-12-31
8,33,6,16,65,2025-12-31
8,34,61,21,33,2025-12-31
8,35,36,9,71,2025-12-31
8,36,64,20,66,2025-12-31
8,37,56,25,49,2025-12-31
8,38,18,9,71,2025-12-31
8,39,1,16,59,2025-12-31
8,40,72,17,18,2025-12-31
8,41,27,14,45,2025-12-31
8,42,14,10,36,2025-12-31
8,43,47,11,36,2025-12-31
8,44,37,8,17,2025-12-31
8,45,22,21,23,2025-12-31
8,46,28,18,45,2025-12-31
8,47,37,14,72,2025-12-31
8,48,36,25,38,2025-12-31
8,49,48,18,75,2025-12-31
8,50,28,24,74,2025-12-31
8,51,28,17,52,2025-12-31
8,52,45,24,80,2025-12-31
8,53,40,25,58,2025-12-31
8,54,54,14,37,2025-12-31
8,55,30,23,66,2025-12-31
8,56,33,22,41,2025-12-31
8,57,14,8,64,2025-12-31
8,58,61,10,47,2025-12-31
8,59,9,15,41,2025-12-31
8,60,38,13,42,2025-12-31
8,61,18,12,42,2025-12-31
8,62,41,11,47,2025-12-31
8,63,48,9,78,2025-12-31
8,64,5,20,16,2025-12-31
8,65,31,21,54,2025-12-31
8,66,3,17,54,2025-12-31
8,67,60,13,39,2025-12-31
8,68,27,22,72,2025-12-31
8,69,6,8,74,2025-12-31
8,70,22,14,25,2025-12-31
8,71,58,20,67,2025-12-31
8,72,61,18,33,2025-12-31
8,73,57,18,72,2025-12-31
8,74,20,16,22,2025-12-31
8,75,32,17,66,2025-12-31
8,76,64,10,72,2025-12-31
8,77,21,14,47,2025-12-31
8,78,28,24,70,2025-12-31
8,79,17,12,71,2025-12-31
8,80,14,12,16,2025-12-31
8,81,56,18,29,2025-12-31
8,82,46,8,80,2025-12-31
8,83,43,10,69,2025-12-31
8,84,45,25,78,2025-12-31
8,85,53,19,53,2025-12-31
8,86,62,25,54,2025-12-31
8,87,34,14,60,2025-12-31
8,88,28,24,45,2025-12-31
8,89,16,18,37,2025-12-31
8,90,54,17,58,2025-12-31
8,91,25,23,78,2025-12-31
8,92,8,13,51,2025-12-31
8,93,30,19,56,2025-12-31
8,94,35,22,79,2025-12-31
8,95,49,19,34,2025-12-31
8,96,53,12,41,2025-12-31
8,97,21,10,23,2025-12-31
8,98,20,21,57,2025-12-31
8,99,29,15,30,2025-12-31
8,100,13,10,70,2025-12-31
8,101,33,9,15,2025-12-31
8,102,43,21,60,2025-12-31
8,103,35,23,72,2025-12-31
8,104,5,19,71,2025-12-31
8,105,13,16,17,2025-12-31
8,106,58,9,78,2025-12-31
8,107,16,8,76,2025-12-31
8,108,48,23,60,2025-12-31
8,109,46,13,70,2025-12-31
8,110,29,23,32,2025-12-31
8,111,17,23,15,2025-12-31
8,112,38,15,20,2025-12-31
8,113,19,18,56,2025-12-31
8,114,31,11,49,2025-12-31
8,115,36,14,28,2025-12-31
8,116,22,25,66,2025-12-31
8,117,30,15,69,2025-12-31
8,118,29,15,36,2025-12-31
8,119,12,16,79,2025-12-31
8,120,31,13,24,2025-12-31
8,121,23,21,44,2025-12-31
8,122,2,8,31,2025-12-31
8,123,28,8,15,2025-12-31
8,124,29,19,25,2025-12-31
8,125,24,12,70,2025-12-31
8,126,0,9,42,2025-12-31
8,127,48,18,33,2025-12-31
8,128,47,10,56,2025-12-31
8,129,46,8,37,2025-12-31
8,130,40,22,46,2025-12-31
8,131,12,10,40,2025-12-31
8,132,37,11,55,2025-12-31
8,133,18,10,76,2025-12-31
8,134,74,21,28,2025-12-31
8,135,25,11,45,2025-12-31
8,136,47,20,16,2025-12-31
8,137,7,15,50,2025-12-31
8,138,13,18,70,2025-12-31
8,139,25,20,21,2025-12-31
8,140,47,8,32,2025-12-31
8,141,44,18,61,2025-12-31
8,142,40,13,67,2025-12-31
8,143,1,23,17,2025-12-31
8,144,55,23,55,2025-12-31
8,145,18,10,17,2025-12-31
8,146,64,22,20,2025-12-31
8,147,68,24,23,2025-12-31
8,148,49,14,34,2025-12-31
8,149,52,24,16,2025-12-31
8,150,12,23,57,2025-12-31
8,151,81,21,63,2025-12-31
8,152,38,11,53,2025-12-31
8,153,52,14,29,2025-12-31
8,154,19,22,44,2025-12-31
8,155,33,15,62,2025-12-31
8,156,13,17,48,2025-12-31
8,157,30,8,39,2025-12-31
8,158,35,16,70,2025-12-31
8,159,39,21,49,2025-12-31
8,160,60,14,22,2025-12-31
8,161,43,20,45,2025-12-31
8,162,39,21,62,2025-12-31
8,163,35,19,59,2025-12-31
8,164,71,14,39,2025-12-31
8,165,24,9,17,2025-12-31
8,166,56,19,21,2025-12-31
8,167,0,15,62,2025-12-31
8,168,19,17,51,2025-12-31
8,169,42,17,38,2025-12-31
8,170,32,9,49,2025-12-31
8,171,89,17,17,2025-12-31
8,172,81,11,53,2025-12-31
8,173,7,19,45,2025-12-31
8,174,15,23,53,2025-12-31
8,175,32,21,48,2025-12-31
8,176,66,8,62,2025-12-31
8,177,55,19,51,2025-12-31
8,178,40,10,46,2025-12-31
8,179,9,19,80,2025-12-31
8,180,19,23,67,2025-12-31
9,1,0,22,28,2025-12-31
9,2,7,22,39,2025-12-31
9,3,42,13,47,2025-12-31
9,4,49,11,49,2025-12-31
9,5,11,20,79,2025-12-31
9,6,37,21,35,2025-12-31
9,7,64,22,32,2025-12-31
9,8,38,9,52,2025-12-31
9,9,29,23,58,2025-12-31
9,10,46,11,60,2025-12-31
9,11,44,22,49,2025-12-31
9,12,36,11,53,2025-12-31
9,13,25,9,40,2025-12-31
9,14,27,25,23,2025-12-31
9,15,36,9,52,2025-12-31
9,16,25,11,58,2025-12-31
9,17,59,17,33,2025-12-31
9,18,51,12,20,2025-12-31
9,19,54,18,37,2025-12-31
9,20,71,13,18,2025-12-31
9,21,63,23,54,2025-12-31
9,22,60,12,80,2025-12-31
9,23,41,12,39,2025-12-31
9,24,31,17,66,2025-12-31
9,25,76,12,38,2025-12-31
9,26,22,17,65,2025-12-31
9,27,23,25,52,2025-12-31
9,28,19,11,43,2025-12-31
9,29,38,12,29,2025-12-31
9,30,42,19,66,2025-12-31
9,31,53,19,54,2025-12-31
9,32,31,21,32,2025-12-31
9,33,3,9,22,2025-12-31
9,34,40,24,63,2025-12-31
9,35,52,18,17,2025-12-31
9,36,35,8,69,2025-12-31
9,37,32,22,40,2025-12-31
9,38,45,9,32,2025-12-31
9,39,60,24,67,2025-12-31
9,40,33,25,31,2025-12-31
9,41,9,18,31,2025-12-31
9,42,24,12,43,2025-12-31
9,43,32,25,57,2025-12-31
9,44,2,15,78,2025-12-31
9,45,48,20,61,2025-12-31
9,46,21,20,28,2025-12-31
9,47,44,17,26,2025-12-31
9,48,38,10,35,2025-12-31
9,49,29,12,76,2025-12-31
9,50,64,10,35,2025-12-31
9,51,24,19,70,2025-12-31
9,52,22,22,52,2025-12-31
9,53,40,8,60,2025-12-31
9,54,50,14,41,2025-12-31
9,55,34,18,23,2025-12-31
9,56,17,20,70,2025-12-31
9,57,47,22,69,2025-12-31
9,58,45,22,21,2025-12-31
9,59,72,16,19,2025-12-31
9,60,31,8,75,2025-12-31
9,61,38,10,37,2025-12-31
9,62,24,19,36,2025-12-31
9,63,8,12,49,2025-12-31
9,64,36,24,59,2025-12-31
9,65,50,24,53,2025-12-31
9,66,16,12,63,2025-12-31
9,67,22,21,25,2025-12-31
9,68,13,14,29,2025-12-31
9,69,59,25,46,2025-12-31
9,70,23,18,42,2025-12-31
9,71,45,8,51,2025-12-31
9,72,19,12,49,2025-12-31
9,73,36,12,38,2025-12-31
9,74,23,16,39,2025-12-31
9,75,0,22,18,2025-12-31
9,76,36,9,79,2025-12-31
9,77,44,19,62,2025-12-31
9,78,0,13,15,2025-12-31
9,79,31,8,48,2025-12-31
9,80,27,10,22,2025-12-31
9,81,15,9,37,2025-12-31
9,82,30,13,48,2025-12-31
9,83,0,25,55,2025-12-31
9,84,39,15,25,2025-12-31
9,85,56,22,38,2025-12-31
9,86,12,10,54,2025-12-31
9,87,33,8,73,2025-12-31
9,88,60,14,38,2025-12-31
9,89,37,25,63,2025-12-31
9,90,25,9,78,2025-12-31
9,91,18,17,47,2025-12-31
9,92,38,13,78,2025-12-31
9,93,32,16,20,2025-12-31
9,94,46,12,53,2025-12-31
9,95,7,9,57,2025-12-31
9,96,54,15,51,2025-12-31
9,97,27,23,43,2025-12-31
9,98,46,11,78,2025-12-31
9,99,21,13,60,2025-12-31
9,100,11,12,55,2025-12-31
9,101,24,21,67,2025-12-31
9,102,17,15,57,2025-12-31
9,103,28,20,62,2025-12-31
9,104,46,21,29,2025-12-31
9,105,54,8,54,2025-12-31
9,106,38,22,76,2025-12-31
9,107,25,8,31,2025-12-31
9,108,26,20,56,2025-12-31
9,109,45,16,45,2025-12-31
9,110,55,22,44,2025-12-31
9,111,29,10,22,2025-12-31
9,112,32,22,38,2025-12-31
9,113,21,17,44,2025-12-31
9,114,38,10,35,2025-12-31
9,115,52,11,36,2025-12-31
9,116,0,22,52,2025-12-31
9,117,39,22,63,2025-12-31
9,118,25,9,37,2025-12-31
9,119,0,12,71,2025-12-31
9,120,40,17,80,2025-12-31
9,121,33,18,35,2025-12-31
9,122,41,21,54,2025-12-31
9,123,10,12,40,2025-12-31
9,124,73,10,25,2025-12-31
9,125,36,19,51,2025-12-31
9,126,28,15,55,2025-12-31
9,127,62,14,46,2025-12-31
9,128,46,17,56,2025-12-31
9,129,49,22,41,2025-12-31
9,130,55,22,50,2025-12-31
9,131,0,25,76,2025-12-31
9,132,65,8,42,2025-12-31
9,133,28,17,66,2025-12-31
9,134,40,10,71,2025-12-31
9,135,51,20,48,2025-12-31
9,136,22,21,64,2025-12-31
9,137,40,16,39,2025-12-31
9,138,48,14,37,2025-12-31
9,139,34,8,38,2025-12-31
9,140,43,20,23,2025-12-31
9,141,6,10,27,2025-12-31
9,142,13,20,70,2025-12-31
9,143,14,15,72,2025-12-31
9,144,41,17,20,2025-12-31
9,145,102,18,71,2025-12-31
9,146,39,8,18,2025-12-31
9,147,32,9,15,2025-12-31
9,148,33,22,18,2025-12-31
9,149,52,20,36,2025-12-31
9,150,47,13,28,2025-12-31
9,151,14,17,54,2025-12-31
9,152,53,25,78,2025-12-31
9,153,34,20,40,2025-12-31
9,154,49,10,45,2025-12-31
9,155,0,10,60,2025-12-31
9,156,7,12,46,2025-12-31
9,157,45,8,76,2025-12-31
9,158,2,18,52,2025-12-31
9,159,42,9,55,2025-12-31
9,160,41,12,21,2025-12-31
9,161,37,19,18,2025-12-31
9,162,41,11,41,2025-12-31
9,163,39,16,42,2025-12-31
9,164,43,19,54,2025-12-31
9,165,27,21,64,2025-12-31
9,166,34,10,74,2025-12-31
9,167,87,15,44,2025-12-31
9,168,55,23,23,2025-12-31
9,169,46,17,35,2025-12-31
9,170,42,25,46,2025-12-31
9,171,21,16,66,2025-12-31
9,172,39,16,32,2025-12-31
9,173,30,16,36,2025-12-31
9,174,52,24,35,2025-12-31
9,175,18,9,60,2025-12-31
9,176,0,16,41,2025-12-31
9,177,24,15,51,2025-12-31
9,178,47,16,67,2025-12-31
9,179,79,8,74,2025-12-31
9,180,53,11,62,2025-12-31
10,1,17,18,30,2025-12-31
10,2,31,17,44,2025-12-31
10,3,17,17,55,2025-12-31
10,4,31,20,61,2025-12-31
10,5,18,9,46,2025-12-31
10,6,5,22,33,2025-12-31
10,7,43,8,51,2025-12-31
10,8,38,15,64,2025-12-31
10,9,31,23,42,2025-12-31
10,10,41,15,79,2025-12-31
10,11,71,25,70,2025-12-31
10,12,37,20,30,2025-12-31
10,13,28,13,17,2025-12-31
10,14,50,17,37,2025-12-31
10,15,5,24,48,2025-12-31
10,16,48,24,31,2025-12-31
10,17,21,23,59,2025-12-31
10,18,20,19,42,2025-12-31
10,19,36,21,28,2025-12-31
10,20,65,22,22,2025-12-31
