order_id,customer_id,store_id,employee_id,order_date,channel,promotion_id,order_status
1171,93,4,89,2024-06-25,Store,16.0,Completed
1172,22,6,64,2025-07-28,Store,12.0,Completed
1173,478,5,47,2024-07-26,Store,6.0,Completed
1174,614,5,39,2025-05-03,Online,1.0,Completed
1175,857,11,63,2025-05-02,Store,16.0,Cancelled
1176,470,4,80,2024-05-25,Online,10.0,Cancelled
1177,123,1,65,2025-07-02,Mobile,,Cancelled
1178,708,2,40,2024-04-17,Store,15.0,Completed
1179,486,2,77,2025-11-03,Online,17.0,Completed
1180,1098,6,16,2024-11-09,Online,2.0,Completed
1181,658,4,89,2025-02-19,Mobile,17.0,Completed
1182,376,9,33,2025-03-25,Online,6.0,Completed
1183,823,11,7,2024-05-16,Online,9.0,Completed
1184,27,9,33,2025-12-28,Store,9.0,Completed
1185,945,12,79,2024-08-13,Store,,Cancelled
1186,21,12,11,2025-08-22,Mobile,16.0,Completed
1187,957,5,39,2024-12-30,Store,17.0,Cancelled
1188,826,7,31,2024-12-09,Store,,Cancelled
1189,233,5,60,2025-12-13,Online,10.0,Completed
1190,353,6,16,2025-03-13,Mobile,8.0,Completed
1191,652,10,46,2025-06-22,Store,7.0,Completed
1192,491,12,61,2024-02-18,Online,1.0,Cancelled
1193,483,12,11,2024-12-11,Mobile,3.0,Completed
1194,738,11,56,2025-02-15,Store,12.0,Completed
1195,346,7,18,2025-08-24,Store,12.0,Completed
1196,1107,2,40,2024-07-01,Mobile,3.0,Cancelled
1197,128,7,55,2025-11-01,Store,,Cancelled
1198,236,11,52,2025-03-01,Online,,Completed
1199,199,9,2,2025-12-02,Store,18.0,Completed
1200,470,6,17,2024-05-10,Store,13.0,Completed
1201,566,12,58,2024-06-28,Store,,Completed
1202,978,11,56,2025-10-27,Online,2.0,Completed
1203,845,4,36,2024-05-16,Store,9.0,Completed
1204,194,6,64,2025-11-11,Store,,Cancelled
1205,637,9,28,2024-05-18,Store,17.0,Completed
1206,1147,6,17,2024-12-16,Online,6.0,Cancelled
1207,832,9,28,2024-08-09,Online,11.0,Cancelled
1208,955,1,35,2025-07-13,Online,6.0,Cancelled
1209,454,4,24,2025-12-29,Online,18.0,Completed
1210,60,4,24,2025-11-01,Store,4.0,Completed
1211,787,10,71,2024-10-08,Store,18.0,Completed
1212,691,2,44,2025-06-28,Store,5.0,Completed
1213,791,5,42,2025-10-17,Store,1.0,Completed
1214,673,3,87,2024-04-17,Store,5.0,Completed
1215,895,10,71,2025-03-26,Store,,Completed
1216,322,4,6,2025-05-11,Store,8.0,Cancelled
1217,204,3,49,2025-10-24,Store,5.0,Completed
1218,903,8,34,2024-03-31,Online,,Completed
1219,574,1,73,2024-09-01,Online,13.0,Completed
1220,263,3,87,2024-01-09,Store,,Completed
1221,576,7,51,2025-10-03,Online,14.0,Completed
1222,953,2,77,2025-06-11,Store,13.0,Completed
1223,243,6,41,2025-05-06,Online,,Cancelled
1224,1199,12,79,2025-08-23,Store,4.0,Cancelled
1225,512,3,82,2024-09-13,Online,1.0,Cancelled
1226,158,6,54,2024-08-04,Store,14.0,Completed
1227,318,4,57,2025-03-25,Store,15.0,Completed
1228,512,8,75,2024-12-19,Store,1.0,Completed
1229,46,11,63,2025-01-18,Mobile,6.0,Completed
1230,192,1,21,2025-10-22,Store,17.0,Completed
1231,1095,2,77,2025-09-18,Online,3.0,Cancelled
1232,1033,4,57,2024-06-14,Online,12.0,Completed
1233,558,12,11,2025-01-09,Online,12.0,Completed
1234,453,12,79,2025-05-01,Online,,Completed
1235,950,11,52,2024-12-04,Store,5.0,Completed
1236,748,8,75,2025-05-13,Store,,Cancelled
1237,1095,6,64,2025-09-18,Mobile,10.0,Completed
1238,767,3,49,2024-12-22,Online,16.0,Completed
1239,686,12,58,2024-07-02,Online,8.0,Completed
1240,1060,9,8,2025-04-23,Online,,Cancelled
1241,642,2,27,2024-09-15,Store,18.0,Completed
1242,74,6,54,2024-10-05,Online,,Completed
1243,450,5,39,2024-04-07,Store,16.0,Completed
1244,954,2,77,2025-12-05,Mobile,15.0,Completed
1245,608,6,32,2025-06-18,Online,9.0,Completed
1246,704,1,76,2024-03-25,Online,12.0,Completed
1247,744,7,55,2025-07-06,Store,5.0,Completed
1248,227,11,7,2025-09-23,Online,16.0,Cancelled
1249,115,2,12,2025-03-19,Online,13.0,Cancelled
1250,946,8,84,2024-09-07,Store,5.0,Completed
1251,241,7,51,2024-09-11,Online,18.0,Completed
1252,254,1,22,2024-06-02,Store,16.0,Completed
1253,1048,7,31,2024-11-23,Store,,Completed
1254,305,8,26,2025-08-13,Store,,Completed
1255,114,12,79,2025-09-07,Store,16.0,Completed
1256,364,11,63,2025-08-20,Online,5.0,Cancelled
1257,622,2,72,2025-09-09,Online,2.0,Completed
1258,804,5,25,2025-10-13,Online,4.0,Completed
1259,1167,8,5,2025-08-10,Store,14.0,Completed
1260,766,5,42,2024-11-27,Store,3.0,Completed
1261,142,5,53,2024-12-27,Mobile,14.0,Completed
1262,1165,7,18,2024-12-20,Store,10.0,Cancelled
1263,134,9,20,2025-08-25,Online,,Completed
1264,1010,8,84,2024-04-25,Store,1.0,Completed
1265,1081,1,35,2024-11-16,Store,14.0,Completed
1266,675,10,66,2025-11-29,Mobile,16.0,Completed
1267,1112,3,87,2024-03-20,Mobile,7.0,Completed
1268,707,3,70,2025-01-02,Online,3.0,Completed
1269,112,7,51,2024-04-17,Online,11.0,Completed
1270,648,1,30,2024-05-15,Store,8.0,Completed
1271,717,10,71,2024-12-21,Online,6.0,Completed
1272,228,3,88,2024-12-12,Store,8.0,Completed
1273,18,4,89,2024-12-30,Online,,Completed
1274,897,7,31,2025-11-04,Online,8.0,Cancelled
1275,1192,8,69,2024-01-01,Online,14.0,Cancelled
1276,162,3,82,2025-11-02,Online,12.0,Completed
1277,117,6,54,2024-01-27,Store,16.0,Completed
1278,319,7,18,2024-06-01,Online,9.0,Cancelled
1279,1147,8,75,2024-01-14,Mobile,16.0,Completed
1280,229,7,18,2024-02-09,Mobile,17.0,Completed
1281,152,5,3,2024-09-25,Store,12.0,Completed
1282,1008,12,43,2024-10-29,Online,13.0,Cancelled
1283,23,2,77,2024-05-03,Online,,Completed
1284,550,9,20,2025-01-26,Store,15.0,Cancelled
1285,425,3,82,2024-01-14,Store,7.0,Completed
1286,1183,10,90,2024-09-13,Online,2.0,Completed
1287,1044,2,27,2024-11-04,Store,2.0,Completed
1288,200,5,62,2024-01-03,Store,3.0,Completed
1289,1181,8,26,2024-11-06,Store,16.0,Completed
1290,980,6,1,2024-05-05,Mobile,6.0,Cancelled
1291,71,2,12,2025-09-20,Store,16.0,Completed
1292,130,4,45,2025-06-22,Mobile,2.0,Completed
1293,331,1,22,2024-10-07,Mobile,,Completed
1294,1043,5,3,2024-11-28,Store,9.0,Completed
1295,927,12,61,2025-04-11,Online,4.0,Cancelled
1296,546,10,66,2024-09-22,Online,,Completed
1297,306,6,23,2025-10-22,Online,14.0,Completed
1298,755,4,36,2024-01-24,Online,5.0,Completed
1299,20,9,28,2025-01-09,Online,9.0,Completed
1300,313,5,62,2025-07-01,Online,8.0,Cancelled
1301,330,4,57,2025-05-08,Mobile,,Completed
1302,1057,2,27,2025-08-25,Online,10.0,Completed
1303,632,12,61,2025-05-09,Store,7.0,Completed
1304,525,2,77,2025-12-30,Store,5.0,Cancelled
1305,502,11,7,2024-09-29,Online,18.0,Completed
1306,398,8,84,2025-05-24,Store,10.0,Cancelled
1307,26,8,29,2024-04-21,Mobile,15.0,Cancelled
1308,194,2,27,2024-03-25,Online,8.0,Completed
1309,3,11,63,2025-02-14,Online,18.0,Completed
1310,327,11,56,2025-02-21,Store,16.0,Completed
1311,114,8,5,2024-12-24,Store,8.0,Cancelled
1312,131,6,54,2025-06-06,Online,6.0,Completed
1313,923,11,52,2025-04-01,Online,2.0,Completed
1314,676,1,65,2025-05-10,Online,11.0,Cancelled
1315,1099,1,13,2024-12-01,Online,,Completed
1316,996,11,63,2024-07-12,Online,,Completed
1317,86,1,13,2025-03-19,Store,,Completed
1318,507,12,58,2024-12-13,Store,6.0,Cancelled
1319,905,12,4,2025-11-17,Store,5.0,Completed
1320,1051,3,15,2024-12-29,Store,8.0,Completed
1321,843,12,4,2024-12-07,Online,14.0,Completed
1322,513,8,14,2025-11-05,Store,4.0,Completed
1323,892,3,82,2025-08-25,Online,6.0,Completed
1324,1080,4,36,2024-06-30,Store,1.0,Completed
1325,1002,2,77,2024-11-06,Online,12.0,Cancelled
1326,266,4,83,2024-08-31,Online,18.0,Completed
1327,330,8,34,2024-03-28,Online,4.0,Completed
1328,1053,9,37,2025-03-03,Store,13.0,Completed
1329,853,8,5,2024-07-14,Store,12.0,Completed
1330,422,12,11,2024-05-07,Store,17.0,Cancelled
1331,19,6,1,2025-09-22,Store,9.0,Cancelled
1332,1084,3,82,2025-04-25,Store,13.0,Completed
1333,1072,3,70,2024-09-23,Online,10.0,Completed
1334,71,6,32,2024-11-24,Online,12.0,Completed
1335,867,10,66,2024-10-03,Online,3.0,Completed
1336,169,2,72,2025-12-13,Online,14.0,Completed
1337,526,7,18,2024-09-15,Online,10.0,Completed
1338,210,8,26,2025-10-17,Mobile,15.0,Cancelled
1339,864,9,37,2025-02-10,Store,2.0,Completed
1340,720,2,27,2025-04-11,Store,,Cancelled
1341,657,4,57,2024-01-29,Store,,Completed
1342,1052,8,69,2024-10-19,Store,3.0,Completed
1343,829,12,11,2024-05-22,Mobile,13.0,Cancelled
1344,783,12,58,2025-10-29,Store,15.0,Completed
1345,518,1,22,2024-07-24,Store,12.0,Completed
1346,378,7,55,2025-09-10,Store,14.0,Completed
1347,1183,3,82,2025-01-11,Online,16.0,Completed
1348,383,12,43,2024-01-20,Mobile,,Completed
1349,1131,8,75,2025-07-02,Online,,Completed
1350,652,1,22,2024-05-23,Store,5.0,Completed
1351,1161,2,72,2025-02-24,Store,10.0,Completed
1352,539,4,89,2024-10-01,Mobile,14.0,Cancelled
1353,916,12,11,2024-06-20,Store,16.0,Completed
1354,1037,6,17,2025-01-07,Online,4.0,Completed
1355,795,11,7,2024-08-15,Online,,Completed
1356,599,1,22,2025-07-16,Mobile,18.0,Completed
1357,271,9,37,2024-08-17,Mobile,,Completed
1358,632,9,33,2024-07-07,Mobile,9.0,Completed
1359,291,9,37,2024-08-24,Online,,Completed
1360,997,12,58,2025-10-08,Store,11.0,Completed
1361,748,10,66,2025-10-27,Store,7.0,Cancelled
1362,404,8,26,2024-02-28,Store,3.0,Completed
1363,750,10,90,2024-01-01,Store,16.0,Completed
1364,304,1,76,2025-07-21,Store,,Completed
1365,7,8,29,2024-05-21,Online,6.0,Completed
1366,835,4,6,2025-10-31,Online,14.0,Cancelled
1367,931,4,89,2024-04-16,Online,9.0,Completed
1368,1122,6,54,2024-09-27,Online,3.0,Completed
1369,671,2,12,2024-05-21,Store,5.0,Cancelled
1370,1045,8,14,2024-07-14,Online,13.0,Completed
1371,1145,2,77,2024-07-24,Mobile,3.0,Completed
1372,1037,9,8,2025-11-05,Store,17.0,Completed
1373,514,9,33,2024-10-02,Online,8.0,Completed
1374,642,2,44,2025-08-08,Store,5.0,Completed
1375,961,2,72,2024-10-03,Online,10.0,Completed
1376,461,3,82,2025-08-28,Online,12.0,Completed
1377,556,12,58,2024-06-20,Store,4.0,Completed
1378,560,9,8,2025-12-14,Store,17.0,Cancelled
1379,140,3,49,2025-08-01,Online,,Cancelled
1380,472,11,52,2024-03-23,Online,17.0,Completed
1381,609,12,61,2025-04-28,Store,9.0,Completed
1382,236,11,56,2025-08-26,Store,1.0,Cancelled
1383,46,12,4,2025-02-19,Store,1.0,Completed
1384,78,2,40,2025-07-21,Online,6.0,Completed
1385,965,7,51,2024-11-19,Store,10.0,Completed
1386,732,5,53,2025-01-24,Online,6.0,Completed
1387,143,5,38,2025-01-23,Store,12.0,Completed
1388,160,7,18,2024-08-31,Online,5.0,Completed
1389,982,3,70,2025-10-30,Online,8.0,Completed
1390,311,7,55,2024-03-24,Online,2.0,Completed
1391,431,2,44,2024-05-03,Store,18.0,Cancelled
1392,1041,2,12,2024-06-09,Store,1.0,Completed
1393,180,12,59,2025-08-07,Store,6.0,Completed
1394,674,1,35,2025-04-24,Store,,Completed
1395,1196,5,53,2024-01-05,Online,6.0,Completed
1396,1069,1,9,2025-03-15,Store,14.0,Cancelled
1397,470,5,3,2025-11-12,Store,5.0,Completed
1398,411,2,48,2024-06-23,Mobile,7.0,Completed
1399,977,3,15,2024-10-28,Online,18.0,Completed
1400,224,1,30,2024-01-21,Store,18.0,Completed
1401,637,9,2,2024-05-15,Store,5.0,Completed
1402,1067,11,52,2025-08-12,Online,7.0,Completed
1403,593,3,87,2025-06-02,Mobile,,Completed
1404,939,12,61,2025-02-16,Online,,Cancelled
1405,194,9,20,2024-07-11,Store,2.0,Completed
1406,1148,3,50,2024-04-11,Store,3.0,Completed
1407,696,8,26,2024-08-28,Store,,Completed
1408,1043,11,63,2024-10-04,Online,10.0,Completed
1409,535,2,12,2024-09-13,Online,,Completed
1410,961,6,16,2024-06-16,Store,,Cancelled
1411,693,10,46,2025-03-13,Online,6.0,Cancelled
1412,1014,11,7,2024-12-25,Store,9.0,Cancelled
1413,437,5,62,2024-08-04,Online,,Completed
1414,677,9,68,2025-09-26,Online,,Completed
1415,958,7,31,2024-10-14,Online,5.0,Completed
1416,308,12,79,2024-11-24,Online,7.0,Completed
1417,1002,1,13,2025-06-20,Store,,Completed
1418,453,2,48,2025-08-17,Online,5.0,Completed
1419,179,6,32,2024-08-26,Online,2.0,Cancelled
1420,746,4,86,2024-11-01,Mobile,13.0,Completed
1421,349,6,1,2024-03-18,Online,17.0,Cancelled
1422,705,6,32,2025-12-20,Store,2.0,Completed
1423,703,8,34,2024-12-06,Online,13.0,Cancelled
1424,117,12,79,2024-01-16,Mobile,9.0,Completed
1425,226,6,23,2025-04-30,Store,18.0,Cancelled
1426,1122,9,28,2025-01-28,Store,,Completed
1427,564,10,71,2025-04-25,Online,2.0,Completed
1428,230,9,20,2024-06-06,Online,16.0,Completed
1429,720,12,79,2024-01-02,Store,18.0,Completed
1430,128,5,42,2024-09-24,Online,9.0,Completed
1431,466,9,20,2024-09-28,Store,18.0,Completed
1432,924,2,72,2025-01-08,Mobile,3.0,Completed
1433,1030,8,34,2024-10-11,Store,16.0,Completed
1434,1045,12,79,2024-10-18,Online,11.0,Completed
1435,569,5,74,2024-03-02,Store,8.0,Completed
1436,135,9,8,2025-04-05,Online,,Completed
1437,281,5,67,2025-02-25,Online,3.0,Completed
1438,594,7,31,2024-06-08,Online,2.0,Completed
1439,716,3,87,2025-07-08,Store,3.0,Cancelled
1440,811,12,58,2025-06-17,Mobile,15.0,Completed
1441,927,8,26,2024-07-25,Store,18.0,Cancelled
1442,668,7,31,2025-08-20,Mobile,6.0,Cancelled
1443,163,5,60,2025-09-30,Online,18.0,Completed
1444,524,6,17,2024-10-16,Online,5.0,Completed
1445,262,7,18,2024-12-01,Store,5.0,Completed
1446,759,7,51,2025-01-25,Store,12.0,Completed
1447,919,6,16,2025-01-14,Online,8.0,Completed
1448,531,7,51,2025-07-26,Store,6.0,Cancelled
1449,760,2,40,2024-10-26,Store,13.0,Cancelled
1450,516,1,21,2024-07-02,Online,8.0,Completed
1451,245,3,88,2024-09-24,Online,8.0,Cancelled
1452,167,2,77,2025-03-28,Store,12.0,Completed
1453,516,12,58,2024-06-05,Online,6.0,Cancelled
1454,471,10,66,2024-03-21,Store,3.0,Cancelled
1455,361,2,44,2024-12-05,Online,16.0,Completed
1456,810,5,81,2024-01-06,Mobile,17.0,Completed
1457,1,12,61,2025-02-11,Online,18.0,Completed
1458,20,12,11,2025-07-12,Online,4.0,Completed
1459,268,4,80,2024-04-16,Store,15.0,Completed
1460,1160,10,71,2024-10-20,Store,13.0,Completed
1461,304,1,73,2025-05-27,Store,8.0,Completed
1462,619,8,84,2025-09-22,Store,3.0,Completed
1463,1021,10,71,2025-10-18,Online,15.0,Completed
1464,47,9,33,2024-06-13,Store,16.0,Cancelled
1465,635,3,88,2024-01-12,Store,,Cancelled
1466,925,5,3,2025-11-04,Online,12.0,Completed
1467,974,10,78,2024-12-23,Online,17.0,Completed
1468,947,6,54,2024-08-25,Online,9.0,Completed
1469,718,8,75,2024-04-22,Mobile,8.0,Cancelled
1470,532,7,55,2025-05-11,Store,16.0,Completed
1471,1048,11,7,2025-03-09,Store,,Completed
1472,47,6,41,2025-06-24,Store,15.0,Completed
1473,650,3,50,2024-11-08,Store,5.0,Completed
1474,472,7,18,2024-06-28,Online,12.0,Completed
1475,305,5,47,2025-08-11,Store,14.0,Completed
1476,381,4,24,2024-08-01,Online,14.0,Cancelled
1477,1,5,25,2024-02-21,Store,1.0,Cancelled
1478,732,10,90,2024-11-03,Online,9.0,Completed
1479,424,11,63,2024-12-31,Store,7.0,Completed
1480,132,4,6,2025-12-15,Online,,Completed
1481,367,8,34,2024-07-10,Online,8.0,Completed
1482,670,12,79,2025-12-14,Store,15.0,Completed
1483,742,4,36,2024-01-18,Mobile,15.0,Completed
1484,1175,9,8,2025-08-02,Mobile,7.0,Completed
1485,1070,4,24,2024-11-22,Online,18.0,Cancelled
1486,1086,1,22,2024-09-08,Online,,Completed
1487,840,6,32,2024-11-16,Mobile,2.0,Completed
1488,451,6,23,2025-12-02,Store,14.0,Completed
1489,1197,9,2,2024-08-26,Store,,Completed
1490,171,2,12,2025-04-06,Online,12.0,Cancelled
1491,353,3,15,2024-01-05,Store,16.0,Completed
1492,875,8,14,2025-07-18,Online,8.0,Completed
1493,374,2,77,2024-11-30,Store,10.0,Completed
1494,109,7,31,2024-08-31,Online,1.0,Completed
1495,474,10,46,2024-08-06,Store,16.0,Cancelled
1496,329,7,18,2025-05-19,Store,7.0,Completed
1497,318,3,15,2024-10-10,Store,10.0,Completed
1498,999,7,51,2025-12-01,Store,10.0,Completed
1499,74,2,77,2025-04-28,Online,,Completed
1500,1193,6,54,2025-09-17,Online,,Completed
1501,129,12,61,2025-05-12,Online,5.0,Completed
1502,320,6,16,2024-03-23,Mobile,7.0,Completed
1503,951,6,32,2024-07-18,Online,10.0,Completed
1504,1147,9,20,2025-01-10,Store,1.0,Cancelled
1505,584,6,41,2024-05-19,Store,,Completed
1506,294,8,26,2025-09-06,Store,18.0,Cancelled
1507,531,7,18,2025-07-20,Store,4.0,Completed
1508,159,2,40,2024-09-21,Online,5.0,Completed
1509,40,5,60,2024-09-20,Store,,Completed
1510,502,6,64,2024-12-03,Store,13.0,Completed
1511,854,4,36,2025-02-05,Online,4.0,Completed
1512,313,4,45,2025-10-05,Store,,Completed
1513,192,6,64,2024-11-05,Online,7.0,Completed
1514,161,2,77,2024-06-16,Store,,Completed
1515,114,12,11,2025-03-24,Store,,Completed
1516,772,10,66,2024-08-29,Online,14.0,Completed
1517,530,5,3,2025-10-22,Store,10.0,Cancelled
1518,402,1,9,2025-01-30,Store,16.0,Completed
1519,382,3,87,2025-04-18,Online,2.0,Cancelled
1520,489,7,55,2024-04-04,Store,13.0,Completed
1521,689,9,33,2025-03-30,Store,13.0,Completed
1522,83,12,11,2024-07-24,Online,2.0,Completed
1523,249,10,46,2025-06-26,Store,12.0,Completed
1524,242,8,5,2025-07-25,Store,15.0,Cancelled
1525,979,9,2,2025-03-21,Store,16.0,Completed
1526,438,8,69,2024-11-10,Store,5.0,Completed
1527,151,6,16,2024-09-13,Mobile,8.0,Cancelled
1528,278,9,20,2024-09-17,Mobile,4.0,Cancelled
1529,539,1,65,2024-01-18,Online,6.0,Completed
1530,881,6,41,2025-11-03,Online,3.0,Completed
1531,176,10,78,2025-01-15,Store,1.0,Completed
1532,190,2,48,2025-03-31,Store,11.0,Completed
1533,510,4,89,2025-03-20,Online,4.0,Completed
1534,952,3,87,2024-02-17,Online,10.0,Completed
1535,16,9,20,2024-12-01,Mobile,15.0,Completed
1536,451,2,48,2024-10-14,Online,1.0,Completed
1537,36,3,82,2025-06-17,Store,18.0,Completed
1538,856,6,64,2024-09-11,Online,4.0,Completed
1539,710,9,68,2025-12-06,Online,2.0,Cancelled
1540,445,2,48,2025-01-06,Store,,Completed
1541,1063,8,29,2025-10-26,Mobile,,Completed
1542,530,6,16,2024-02-01,Mobile,,Cancelled
1543,369,12,4,2025-07-02,Store,16.0,Cancelled
1544,631,12,58,2024-06-16,Store,15.0,Completed
1545,355,1,85,2025-10-16,Store,7.0,Completed
1546,658,8,29,2025-02-24,Store,3.0,Completed
1547,264,1,13,2024-12-14,Online,16.0,Completed
1548,1016,10,66,2024-10-08,Store,12.0,Completed
1549,397,9,20,2024-01-18,Online,1.0,Completed
1550,546,8,69,2025-05-24,Online,,Cancelled
1551,29,4,57,2024-07-29,Online,12.0,Completed
1552,1155,11,52,2024-01-02,Online,13.0,Completed
1553,657,6,54,2025-06-28,Store,4.0,Completed
1554,1122,1,65,2024-09-21,Store,2.0,Completed
1555,576,7,31,2024-04-04,Store,,Cancelled
1556,1154,9,68,2024-01-29,Store,2.0,Completed
1557,580,8,34,2025-05-28,Store,17.0,Completed
1558,756,6,64,2024-03-18,Store,17.0,Completed
1559,289,7,18,2025-05-20,Store,1.0,Completed
1560,1153,12,79,2024-12-10,Store,7.0,Completed
1561,1156,9,19,2024-07-12,Online,6.0,Completed
1562,504,7,18,2024-01-09,Mobile,5.0,Completed
1563,204,6,16,2024-04-21,Store,12.0,Completed
1564,575,6,64,2025-03-22,Store,13.0,Cancelled
1565,864,8,29,2025-03-22,Store,11.0,Completed
1566,465,3,49,2024-09-06,Online,,Completed
1567,328,7,18,2025-05-25,Store,18.0,Completed
1568,912,10,90,2024-11-29,Online,11.0,Cancelled
1569,959,7,55,2024-10-01,Store,17.0,Completed
1570,414,1,76,2024-02-11,Mobile,7.0,Completed
1571,871,3,49,2024-07-06,Mobile,,Cancelled
1572,213,4,89,2025-11-12,Store,14.0,Completed
1573,868,3,82,2025-04-14,Online,4.0,Completed
1574,921,8,84,2024-07-09,Online,4.0,Completed
1575,864,12,59,2024-05-21,Store,13.0,Cancelled
1576,125,3,88,2025-04-15,Store,6.0,Completed
1577,180,10,66,2025-11-08,Online,16.0,Completed
1578,999,11,52,2024-01-29,Store,12.0,Completed
1579,820,4,83,2025-06-04,Online,13.0,Cancelled
1580,1077,2,77,2025-05-25,Store,,Completed
1581,616,11,56,2024-11-23,Online,6.0,Completed
1582,391,1,30,2025-12-17,Store,5.0,Completed
1583,919,1,65,2024-05-04,Mobile,4.0,Completed
1584,127,8,14,2025-07-06,Store,,Completed
1585,300,6,41,2024-04-18,Store,,Cancelled
1586,257,3,87,2024-06-02,Store,6.0,Completed
1587,176,2,77,2025-01-12,Online,13.0,Completed
1588,32,11,52,2024-09-27,Store,14.0,Completed
1589,988,9,19,2025-12-16,Online,3.0,Cancelled
1590,558,2,40,2024-04-13,Store,13.0,Completed
1591,1001,10,78,2025-02-05,Store,9.0,Completed
1592,743,1,21,2024-08-13,Online,8.0,Completed
1593,299,9,28,2024-12-18,Online,9.0,Completed
1594,981,7,55,2024-09-25,Online,7.0,Completed
1595,1108,2,48,2024-01-01,Store,1.0,Cancelled
1596,1139,2,77,2024-10-17,Online,5.0,Completed
1597,45,1,13,2025-07-04,Online,6.0,Completed
1598,146,9,37,2025-01-03,Store,,Completed
1599,854,4,10,2025-10-28,Online,9.0,Completed
1600,1122,10,78,2025-05-16,Store,,Completed
1601,561,12,11,2025-10-29,Store,,Completed
1602,121,10,66,2025-12-15,Online,3.0,Cancelled
1603,84,4,89,2025-10-17,Mobile,18.0,Completed
1604,380,5,74,2024-01-11,Mobile,7.0,Completed
1605,1062,7,18,2025-03-28,Online,18.0,Completed
1606,570,5,38,2024-07-14,Store,12.0,Completed
1607,644,2,48,2025-05-23,Store,15.0,Cancelled
1608,809,7,31,2024-03-26,Store,11.0,Completed
1609,48,10,78,2025-12-18,Store,11.0,Cancelled
1610,170,6,32,2024-05-03,Store,11.0,Cancelled
1611,533,3,49,2025-02-20,Store,9.0,Completed
1612,173,11,52,2025-10-16,Store,12.0,Completed
1613,1101,2,72,2025-08-15,Online,3.0,Completed
1614,270,9,33,2025-02-06,Online,,Completed
1615,687,7,51,2025-11-22,Mobile,8.0,Cancelled
1616,1038,10,71,2024-07-25,Mobile,11.0,Completed
1617,1178,8,29,2024-02-20,Store,15.0,Completed
1618,540,5,81,2025-11-18,Store,,Completed
1619,933,3,49,2024-04-27,Mobile,3.0,Completed
1620,541,11,56,2025-09-26,Store,15.0,Completed
1621,259,12,58,2024-01-20,Store,9.0,Cancelled
1622,355,6,41,2024-06-02,Store,16.0,Completed
1623,1104,2,12,2025-03-03,Online,17.0,Completed
1624,743,12,4,2024-10-24,Store,4.0,Completed
1625,594,12,79,2024-10-25,Store,3.0,Completed
1626,1077,4,24,2025-09-12,Store,,Completed
1627,62,9,20,2024-02-06,Store,16.0,Completed
1628,553,7,51,2025-01-13,Online,6.0,Completed
1629,992,7,51,2024-10-29,Store,11.0,Completed
1630,847,5,38,2025-01-20,Store,15.0,Completed
1631,965,4,83,2024-04-14,Mobile,6.0,Cancelled
1632,255,3,50,2024-12-18,Online,16.0,Completed
1633,78,1,76,2025-10-10,Online,8.0,Completed
1634,368,11,56,2024-11-01,Store,4.0,Completed
1635,11,7,31,2024-08-29,Store,17.0,Completed
1636,933,4,6,2024-03-28,Online,9.0,Cancelled
1637,977,4,86,2024-01-21,Store,,Completed
1638,759,1,73,2025-08-14,Mobile,5.0,Completed
1639,188,11,52,2024-10-16,Store,1.0,Cancelled
1640,133,7,51,2024-06-17,Online,3.0,Completed
1641,1021,7,31,2025-08-30,Mobile,9.0,Cancelled
1642,981,2,27,2025-07-18,Mobile,,Completed
1643,453,8,75,2025-10-26,Mobile,2.0,Cancelled
1644,842,4,83,2024-12-09,Online,4.0,Completed
1645,944,5,67,2025-06-27,Online,1.0,Completed
1646,854,8,84,2025-02-01,Store,9.0,Completed
1647,74,5,47,2024-01-21,Store,5.0,Completed
1648,255,11,7,2024-01-30,Online,14.0,Completed
1649,894,6,1,2025-10-05,Online,,Cancelled
1650,1066,4,36,2025-07-02,Mobile,13.0,Completed
1651,813,4,45,2025-08-12,Mobile,18.0,Completed
1652,1086,5,39,2025-12-17,Mobile,12.0,Completed
1653,678,11,56,2025-06-15,Store,18.0,Completed
1654,177,8,69,2024-03-26,Store,,Completed
1655,927,9,37,2024-07-10,Store,,Completed
1656,1117,5,25,2024-02-23,Mobile,13.0,Completed
1657,669,9,33,2024-09-22,Online,10.0,Completed
1658,718,10,78,2025-08-29,Store,18.0,Cancelled
1659,842,12,43,2024-05-20,Store,6.0,Completed
1660,690,12,4,2025-05-15,Store,16.0,Completed
1661,490,3,82,2025-08-10,Store,3.0,Completed
1662,716,9,37,2025-07-26,Store,1.0,Cancelled
1663,625,2,77,2025-12-27,Online,3.0,Completed
1664,417,4,80,2025-03-29,Store,6.0,Completed
1665,906,6,1,2025-12-30,Online,4.0,Cancelled
1666,1116,12,79,2025-11-25,Store,11.0,Completed
1667,946,8,14,2025-04-10,Online,16.0,Completed
1668,1133,4,10,2024-01-28,Store,1.0,Completed
1669,58,1,65,2024-02-26,Online,10.0,Cancelled
1670,456,6,64,2024-07-24,Online,2.0,Completed
1671,936,4,57,2025-11-07,Mobile,1.0,Completed
1672,30,12,58,2025-03-29,Online,17.0,Completed
1673,480,9,37,2024-06-21,Online,18.0,Completed
1674,52,2,48,2025-09-05,Store,2.0,Completed
1675,1186,5,74,2024-09-04,Online,4.0,Completed
1676,871,6,17,2025-12-05,Store,4.0,Completed
1677,89,12,61,2024-08-23,Mobile,11.0,Cancelled
1678,600,7,18,2024-05-17,Store,,Cancelled
1679,129,1,65,2025-05-26,Store,4.0,Completed
